交易日期,开盘价,最高价,最低价,收盘价,amount,当日净流入,北向资金流_低阈值,北向资金流_高阈值,signal,pos,equity_change,benchmark
2018-05-16,3909.82,3923.34,3889.19,3892.84,71913646.0,1207770000.000004,150666666.66666675,1263363333.333333,,1.0,-0.0079428748375943,0.8277988534099995
2018-05-17,3895.49,3899.51,3858.85,3864.05,59030123.0,2377580000.0,151333333.33333337,1262726666.6666665,1.0,1.0,-0.0073738403345589,0.8216767602878383
2018-05-18,3860.16,3903.06,3841.9,3903.06,72613956.0,3629000000.0,152000000.0,1263999999.9999998,,1.0,0.010065660973936,0.8299721007774356
2018-05-23,3898.27,3898.27,3854.58,3854.58,83722319.0,2363169999.999999,152010000.00000033,1269233333.3333328,,1.0,-0.0123845249597277,0.8196629978054879
2018-05-24,3853.29,3859.1,3823.92,3827.22,68345022.0,2179269999.999997,152020000.00000066,1275946666.666666,,1.0,-0.0070769307894104,0.813844989197557
2018-05-25,3823.74,3841.12,3804.14,3816.5,70836386.0,2183000000.0,152030000.00000104,1284139999.9999976,,1.0,-0.0027925955368606,0.811565418573397
2018-05-28,3816.26,3846.55,3799.32,3833.26,71521132.0,4047050000.0,152353333.33333403,1288713333.333332,,1.0,0.0043782622751837,0.8151293741387816
2018-05-29,3824.19,3841.78,3800.67,3804.01,81552662.0,1548400000.000003,152676666.666667,1292846666.6666665,,1.0,-0.0076077516230295,0.8089094636204345
2018-05-30,3755.18,3767.89,3722.07,3723.37,87913285.0,1413689999.999999,153000000.00000095,1296540000.0000005,,1.0,-0.0211347741251817,0.7917616487760066
2018-05-31,3749.3,3804.79,3742.53,3802.38,92666894.0,6629250000.0,158666666.6666673,1296846666.666667,,1.0,0.0211546698995663,0.8085628498035146
2018-06-01,3789.67,3802.54,3753.84,3770.59,77821813.0,2284000000.0,164333333.33333364,1303333333.3333318,,1.0,-0.0083353375392566,0.8018028171410101
2018-06-04,3785.19,3813.41,3776.62,3807.58,76624341.0,6258910000.0,170000000.00000024,1315999999.9999976,,1.0,0.0097802995619753,0.809668611673443
2018-06-05,3811.29,3845.56,3800.93,3845.32,78687360.0,3974460000.0,171333333.3333335,1317080000.0000005,,1.0,0.0098819540024008,0.8176938910909617
2018-06-06,3839.68,3848.33,3830.9,3837.35,73117237.0,2812300000.0,172666666.66666675,1317746666.6666672,,1.0,-0.0020664677976145,0.8159990983787829
2018-06-07,3846.94,3859.85,3827.69,3831.01,80256147.0,4298880000.0,174000000.00000012,1318000000.0,,1.0,-0.0016472441069992,0.8146509194835241
2018-06-08,3819.45,3819.46,3759.27,3779.62,83337335.0,832000000.0,174666666.66666675,1318000000.0,,1.0,-0.0133740610465095,0.8037230151574434
2018-06-11,3770.21,3792.55,3756.51,3779.98,68709834.0,4419810000.0,175333333.33333337,1318000000.0,1.0,1.0,9.495867698894322e-05,0.8037995679022846
2018-06-12,3783.19,3830.47,3765.26,3825.95,73206244.0,2703360000.0,176000000.00000033,1318000000.0,,1.0,0.0121245441726025,0.8135749281254784
2018-06-13,3814.62,3817.45,3782.07,3788.34,66377970.0,1522809999.999998,178000000.00000024,1318286666.6666665,,1.0,-0.0098007721570808,0.805577292754708
2018-06-14,3774.64,3808.16,3759.25,3773.37,68471322.0,2924670000.000003,180000000.00000012,1319356666.6666665,,1.0,-0.0039396367196132,0.8023939744483949
2018-06-15,3763.04,3780.34,3737.43,3753.43,85488893.0,2860000000.0,182000000.00000015,1321209999.9999995,,1.0,-0.0052683409331651,0.7981538029702464
2018-06-19,3702.67,3712.82,3583.02,3621.12,160706542.0,-1988980000.0,183000000.0000001,1328403333.3333316,0.0,1.0,-0.0352584078742347,0.7700185427759726
2018-06-20,3602.55,3649.34,3578.17,3635.44,86718098.0,922239999.999998,180000000.00000012,1324806666.6666656,,0.0,0.0,0.7730636408485446
2018-06-21,3633.56,3673.56,3589.49,3592.97,93908552.0,-834200000.0000019,182000000.00000015,1321209999.9999995,0.0,0.0,0.0,0.764032543422418
2018-06-22,3567.89,3609.08,3542.46,3608.9,75117864.0,228000000.0,178000000.00000024,1320283333.3333328,,0.0,0.0,0.7674200023816409
2018-06-25,3625.8,3631.03,3559.03,3560.48,79877078.0,-3677490000.0,180000000.00000012,1319356666.6666665,0.0,0.0,0.0,0.7571236582005001
2018-06-26,3521.59,3541.78,3478.21,3531.11,84985269.0,2624550000.0,176000000.00000033,1318429999.9999998,1.0,0.0,0.0,0.7508782301005392
2018-06-27,3525.13,3537.66,3441.78,3459.26,81491817.0,-1158940000.0000017,178000000.00000024,1320283333.3333328,0.0,1.0,-0.0205715089651999,0.7355995781093173
2018-06-28,3434.94,3477.06,3416.95,3423.53,75918051.0,955330000.0,175333333.33333337,1319356666.6666665,,0.0,0.0,0.7280017181838286
2018-07-03,3410.48,3422.04,3319.29,3409.28,95278693.0,553680000.0,176000000.00000033,1318429999.9999998,,0.0,0.0,0.724971505367198
2018-07-04,3398.78,3418.33,3359.09,3363.75,75157997.0,-1298190000.000002,178000000.00000024,1318286666.6666665,0.0,0.0,0.0,0.7152897096099212
2018-07-05,3365.55,3398.49,3330.71,3342.44,81587981.0,2353620000.000003,175333333.33333337,1318143333.3333333,1.0,0.0,0.0,0.7107582124083494
2018-07-06,3347.06,3396.25,3295.73,3365.12,86097579.0,4568000000.0,176000000.00000033,1318429999.9999998,,1.0,0.00666109421692,0.7155810353333446
2018-07-09,3378.91,3459.32,3378.91,3459.18,76601545.0,3647240000.0,178000000.00000024,1320283333.3333328,,1.0,0.027937843392942,0.7355825663882414
2018-07-10,3464.91,3474.14,3437.27,3467.52,69548823.0,776380000.000005,180000000.00000012,1324806666.6666656,,1.0,0.0024098338471691,0.7373560383103958
2018-07-11,3398.93,3427.57,3375.14,3407.53,72040950.0,-77239999.99999794,182000000.00000015,1321209999.9999995,0.0,1.0,-0.0174105293410601,0.7245993739686644
2018-07-12,3403.33,3499.1,3403.33,3481.06,96353564.0,1965179999.999998,178000000.00000024,1320283333.3333328,1.0,0.0,0.0,0.7402352721024785
2018-07-13,3488.5,3499.76,3474.91,3492.69,72955897.0,1257000000.0,180000000.00000012,1324806666.6666656,,1.0,0.0032176352591601,0.7427083510538761
2018-07-16,3488.97,3506.24,3459.73,3472.09,68281999.0,30599999.999998987,182000000.00000015,1321209999.9999995,0.0,1.0,-0.0060127190084747,0.7383278328768521
2018-07-17,3466.42,3467.19,3420.97,3449.38,61983076.0,-494559999.99999774,178000000.00000024,1320283333.3333328,,0.0,0.0,0.7334986305564534
2018-07-18,3456.61,3479.26,3430.16,3431.32,66530330.0,14970000.000000998,175333333.33333337,1319356666.6666665,,0.0,0.0,0.7296582345235867
2018-07-19,3444.8,3466.51,3417.96,3428.34,68477716.0,2705810000.000001,174000000.00000012,1318429999.9999998,1.0,0.0,0.0,0.7290245479135123
2018-07-20,3426.46,3505.93,3398.95,3492.89,101984727.0,2318000000.0,174666666.66666675,1320283333.3333328,,1.0,0.01866404133228,0.7427508803565656
2018-07-23,3471.86,3527.53,3464.65,3525.75,119036627.0,54860000.00000101,175333333.33333337,1324806666.6666656,0.0,1.0,0.0092659105082133,0.7497384447884592
2018-07-24,3530.66,3596.51,3530.66,3581.71,156912435.0,2802400000.0,174000000.00000012,1321209999.9999995,1.0,0.0,0.0,0.7616381436809961
2018-07-25,3589.51,3589.98,3566.31,3577.75,96758501.0,1781559999.9999971,174666666.66666675,1328403333.3333316,,1.0,-0.00122503468428,0.760796063487743
2018-07-26,3583.32,3593.92,3528.64,3536.25,90349641.0,545809999.9999989,175333333.33333337,1333783333.333333,,1.0,-0.0115927014613747,0.7519712331796607
2018-07-27,3533.77,3545.41,3512.7,3521.23,70178104.0,2716000000.0,176000000.00000033,1331999999.9999988,1.0,1.0,-0.0042449301098943,0.7487772825476753
2018-07-30,3520.85,3550.9,3489.55,3515.08,82116995.0,2682779999.999998,178000000.00000024,1335566666.6666658,,1.0,-0.0017455134558517,0.7474695064899716
2018-07-31,3510.47,3528.15,3493.15,3517.66,67980817.0,3269200000.0,180000000.00000012,1338233333.3333333,,1.0,0.0007335445934373,0.7480181344946667
2018-08-01,3530.03,3543.61,3446.78,3447.39,90348617.0,1087150000.000002,182000000.00000015,1339999999.9999998,,1.0,-0.0199644941380927,0.7330754639946923
2018-08-02,3434.35,3434.35,3322.1,3370.96,101308727.0,658320000.0,183000000.0000001,1339116666.6666665,,1.0,-0.0221569718752148,0.7168228909718796
2018-08-03,3366.66,3381.34,3315.2,3315.28,70796910.0,651000000.0,184000000.0000001,1338233333.3333333,,1.0,-0.0165073222608325,0.704982733103108
2018-08-06,3312.82,3344.25,3257.69,3273.27,77975083.0,3169250000.0,185000000.0000008,1337349999.9999993,1.0,1.0,-0.0126636516018701,0.6960494530731673
2018-08-07,3284.98,3368.96,3263.5,3368.87,91783916.0,3220670000.0,189736666.66666687,1339116666.6666665,,1.0,0.0291876438895202,0.7163784597587737
2018-08-08,3362.15,3368.16,3311.77,3314.51,79284865.0,1762620000.000002,194473333.33333293,1340000000.0,,1.0,-0.0161259768174156,0.7048189952877533
2018-08-09,3303.48,3408.39,3299.62,3397.53,91957572.0,5460580000.0,199209999.99999905,1340000000.0,,1.0,0.0250316696046482,0.7224729088341868
2018-08-10,3398.41,3424.04,3380.57,3405.02,68967299.0,194000000.0,199473333.3333327,1346639999.9999986,0.0,1.0,0.0020827035569483,0.7240656312199104
2018-08-13,3369.98,3396.19,3336.7,3390.34,76191532.0,-452500000.0,197473333.3333328,1343319999.9999993,,0.0,0.0,0.7209439804024973
2018-08-14,3386.48,3391.73,3356.61,3372.91,60651446.0,-1206080000.000002,194000000.0000003,1340000000.0,,0.0,0.0,0.7172375516731027
2018-08-15,3371.96,3372.14,3288.71,3291.98,68174055.0,-1421260000.000002,188000000.0000004,1340000000.0,,0.0,0.0,0.700028069339775
2018-08-16,3251.86,3315.2,3231.56,3276.73,76547366.0,2321589999.999998,184000000.0000001,1340000000.0,1.0,0.0,0.0,0.6967852100096966
2018-08-17,3305.9,3311.57,3224.1,3229.62,67395413.0,500000000.0,185000000.0000005,1340000000.0,,1.0,-0.0144887833545999,0.6867674327611724
2018-08-20,3238.22,3267.25,3209.01,3267.25,70904228.0,5848890000.0,188000000.0000004,1340000000.0,1.0,1.0,0.0116458847003966,0.6947693210622118
2018-08-21,3271.84,3331.71,3270.03,3326.65,75205583.0,3041490000.0,191000000.00000015,1343319999.9999993,,1.0,0.0181717265778726,0.707400523961009
2018-08-22,3328.97,3328.97,3299.39,3307.95,50787057.0,2200589999.999999,194000000.0000003,1349959999.9999988,,1.0,-0.0056186285556233,0.7034240341595358
2018-08-23,3308.46,3336.11,3285.81,3320.03,61112334.0,1467900000.000001,195736666.6666665,1358973333.3333306,,1.0,0.0036500824119185,0.705992804041985
2018-08-24,3308.48,3353.04,3291.87,3325.33,63765897.0,-27000000.0,197473333.3333328,1365986666.6666656,0.0,1.0,0.0014751833163708,0.707119830563258
2018-08-27,3339.39,3406.57,3339.26,3406.57,94270082.0,2563579999.999998,194000000.0000003,1363479999.9999976,1.0,0.0,0.0,0.7243952333157545
2018-08-28,3408.15,3416.59,3388.81,3400.17,75445363.0,1586490000.000005,195736666.6666665,1368493333.333332,,1.0,-0.0019952680363599,0.7230342956296888
2018-08-29,3393.05,3398.71,3377.12,3386.57,67020404.0,2216929999.999999,197473333.3333328,1372333333.333333,,1.0,-0.0039927666396527,0.7201423030467993
2018-08-30,3385.81,3402.56,3349.47,3351.09,68385290.0,737310000.000005,199209999.99999905,1374999999.9999995,,1.0,-0.0104581806317142,0.7125976047496725
2018-08-31,3333.38,3356.58,3310.87,3334.5,76205630.0,4210000000.0,199473333.3333327,1373666666.666666,1.0,1.0,-0.0049417953986232,0.7090697990915741
2018-09-03,3320.69,3325.61,3291.78,3321.82,66429855.0,405349999.999998,199736666.6666664,1378123333.3333323,,1.0,-0.0037958508835018,0.7063734413010564
2018-09-04,3324.19,3370.96,3307.96,3363.9,67088807.0,1548640000.000003,200000000.0000001,1374999999.9999995,1.0,1.0,0.0126449546064173,0.7153216065869383
2018-09-05,3349.7,3354.2,3298.14,3298.14,64301888.0,-3018340000.0,200666666.66666675,1381246666.6666646,0.0,1.0,-0.0196317347446972,0.7013379718626133
2018-09-06,3286.66,3311.5,3253.76,3262.88,62300288.0,974490000.0000026,199736666.6666664,1378123333.3333323,,0.0,0.0,0.6938400557984451
2018-09-07,3273.89,3316.61,3253.73,3277.64,63947408.0,-129000000.0,200000000.0000001,1374999999.9999995,0.0,0.0,0.0,0.696978718336934
2018-09-10,3271.38,3277.88,3227.85,3230.07,63817051.0,-481419999.9999991,199473333.3333327,1373666666.666666,,0.0,0.0,0.6868631236922239
2018-09-11,3229.71,3245.62,3209.11,3224.21,58491305.0,126950000.00000404,197473333.3333328,1372333333.333333,,0.0,0.0,0.68561701512342
2018-09-12,3216.99,3225.6,3194.98,3202.02,54627899.0,-936090000.000004,194000000.0000003,1370999999.999999,,0.0,0.0,0.6808983889900141
2018-09-13,3239.69,3249.59,3191.4,3236.57,67290327.0,2869379999.999998,188000000.0000004,1368493333.333332,1.0,0.0,0.0,0.6882453260296344
2018-09-14,3242.83,3254.1,3227.94,3242.09,60130640.0,2926000000.0,191000000.00000015,1372333333.333333,,1.0,0.0015802283358399,0.6894191347838661
2018-09-17,3224.93,3230.79,3200.51,3204.92,52259547.0,799809999.9999974,194000000.0000003,1374999999.9999995,,1.0,-0.0114302975199718,0.6815150638790126
2018-09-18,3193.64,3270.11,3193.64,3269.43,70425035.0,2089670000.0,195736666.6666665,1373666666.666666,1.0,1.0,0.0200671048326064,0.6952328904615279
2018-09-19,3262.0,3335.99,3258.31,3312.48,89170666.0,937989999.999998,197473333.3333328,1378123333.3333323,,1.0,0.0131281064852932,0.7043873228654542
2018-09-20,3314.88,3332.31,3303.07,3310.13,64561057.0,4973350000.0,199209999.99999905,1374999999.9999995,1.0,1.0,-0.0007073468655138,0.703887603558852
2018-09-26,3388.56,3448.26,3383.24,3417.24,93173343.0,2043820000.000002,199473333.3333327,1381246666.6666646,,1.0,0.0322627881161707,0.7266641716142421
2018-09-27,3415.95,3423.71,3394.73,3403.59,69765241.0,3153969999.999997,199736666.6666664,1388913333.3333302,,1.0,-0.00398303622452,0.7237615467056802
2018-09-28,3409.96,3444.99,3404.7,3438.86,84377756.0,1754000000.0,200000000.0000001,1397999999.9999983,,1.0,0.0103328548633425,0.7312615892349829
2018-10-08,3361.56,3364.46,3285.25,3290.9,97888989.0,-9604100000.0,200666666.66666675,1401999999.999999,0.0,1.0,-0.0430184976453402,0.6997984111052515
2018-10-09,3290.17,3309.8,3276.13,3288.69,66723274.0,-2914759999.999998,199736666.6666664,1399999999.9999988,,0.0,0.0,0.6993284623105319
2018-10-10,3295.43,3315.73,3256.58,3281.6,64492828.0,-1497329999.999997,199209999.99999905,1397999999.9999983,,0.0,0.0,0.6978207985301872
2018-10-11,3179.54,3209.52,3099.04,3124.11,120941342.0,-3516880000.0,195736666.6666665,1393456666.666664,,0.0,0.0,0.6643310991272987
2018-10-12,3123.37,3184.12,3094.97,3170.73,98611151.0,1259000000.0,191000000.00000015,1388913333.3333302,,0.0,0.0,0.6742446795842335
2018-10-15,3173.85,3183.13,3120.23,3126.45,69605023.0,-981520000.0000032,194000000.0000003,1384369999.999998,0.0,0.0,0.0,0.6648286919687664
2018-10-18,3097.79,3097.79,3043.38,3044.39,73771968.0,-471659999.999997,188000000.0000004,1381246666.6666646,,0.0,0.0,0.6473789190752428
2018-10-19,3017.75,3137.75,3009.5,3134.95,98839688.0,4534000000.0,184000000.0000001,1378123333.333331,1.0,0.0,0.0,0.6666361873330724
2018-10-22,3159.56,3297.38,3159.56,3270.27,145862045.0,-475140000.00000006,185000000.0000005,1384369999.999998,0.0,1.0,0.0427867008047999,0.695411513532824
2018-10-23,3273.13,3276.02,3163.57,3183.43,121013241.0,-239149999.99999404,183000000.0000001,1381246666.6666646,,0.0,0.0,0.67694529030502
2018-10-24,3169.46,3245.4,3164.29,3188.2,110909744.0,1630230000.000002,180000000.00000012,1378123333.333331,1.0,0.0,0.0,0.677959614174166
2018-10-25,3107.84,3197.32,3099.89,3194.31,106951817.0,-3372430000.000002,182000000.00000015,1384369999.999998,0.0,1.0,0.0016720769244,0.6792588843713318
2018-10-26,3204.28,3218.1,3151.92,3173.64,101299354.0,-1560000000.0,178000000.00000024,1381246666.6666646,,0.0,0.0,0.6748634809383665
2018-10-29,3157.49,3158.81,3062.58,3076.89,91839789.0,2903120000.0,175333333.33333337,1378123333.333331,1.0,0.0,0.0,0.6542899307622951
2018-10-30,3061.93,3146.63,3050.77,3110.26,116070101.0,712820000.000003,176000000.00000033,1384369999.999998,,1.0,0.0106919264779201,0.6613859449160472
2018-10-31,3116.66,3168.92,3106.03,3153.82,111207455.0,6022090000.0,178000000.00000024,1381246666.6666646,1.0,1.0,0.013964136479434,0.6706488270418318
2018-11-01,3185.2,3217.8,3173.1,3177.03,132653379.0,8689270000.0,180000000.00000012,1388913333.3333302,,1.0,0.0073380177797519,0.6755843526189544
2018-11-02,3258.61,3290.25,3222.44,3290.25,153466104.0,17901000000.0,182000000.00000015,1397999999.9999983,,1.0,0.0355346093100192,0.6996601908715104
2018-11-05,3269.47,3279.88,3230.36,3262.84,109706683.0,1187500000.0,183000000.0000001,1401999999.999999,,1.0,-0.0083075470876291,0.6938315499379072
2018-11-06,3254.98,3254.98,3213.9,3243.15,83869138.0,-1500250000.0,184000000.0000001,1399999999.9999988,0.0,1.0,-0.0061369745684306,0.6896445400881207
2018-11-07,3243.88,3270.5,3218.42,3221.91,91615528.0,2292809999.999999,182000000.00000015,1397999999.9999983,1.0,0.0,0.0,0.6851279281424901
2018-11-08,3251.73,3253.57,3207.71,3212.77,76414540.0,4091370000.000001,183000000.0000001,1401999999.999999,,1.0,-0.0029535650891998,0.6831843390095775
2018-11-09,3193.3,3193.3,3166.31,3167.44,84282762.0,384000000.0,184000000.0000001,1405999999.999999,,1.0,-0.0140939273317367,0.6735450725549903
2018-11-12,3160.25,3206.51,3152.44,3205.14,88062391.0,1431779999.999999,185000000.0000005,1403999999.9999995,1.0,1.0,0.0118891858912877,0.6815618461119711
2018-11-13,3164.92,3254.77,3161.1,3237.38,126493464.0,2673960000.0,188000000.0000004,1407999999.999999,,1.0,0.0100478431220034,0.688417569705527
2018-11-14,3233.64,3239.24,3200.23,3204.94,113808659.0,-652610000.0000011,191000000.00000015,1411229999.999999,0.0,1.0,-0.0101285772144371,0.6815193168092816
2018-11-15,3201.28,3242.38,3198.78,3242.37,98558810.0,2816269999.999997,185000000.0000005,1409999999.9999993,1.0,0.0,0.0,0.6894786758076313
2018-11-16,3242.88,3282.39,3223.72,3257.67,126876835.0,2269000000.0,188000000.0000004,1412459999.9999988,,1.0,0.00459225396784,0.6927321674633823
2018-11-19,3258.79,3294.6,3251.07,3294.6,115956595.0,1914180000.0000029,191000000.00000015,1414126666.6666658,,1.0,0.011322444459505,0.7005852032050082
2018-11-20,3268.08,3278.78,3213.68,3218.41,109361154.0,-2815010000.0,194000000.0000003,1414999999.9999998,0.0,1.0,-0.0232151118109257,0.6843836653454229
2018-11-21,3187.1,3230.26,3185.24,3226.49,84119726.0,1277790000.000001,188000000.0000004,1414563333.3333328,,0.0,0.0,0.6861018491740809
2018-11-22,3232.97,3235.45,3199.7,3214.43,65098291.0,-376180000.0000007,191000000.00000015,1414126666.6666658,0.0,0.0,0.0,0.6835373322219008
2018-11-23,3208.59,3212.2,3139.39,3143.48,84638255.0,-744000000.0,185000000.0000005,1413689999.9999986,,0.0,0.0,0.6684500620927819
2018-11-26,3148.67,3169.44,3131.64,3141.24,59379140.0,2673090000.000003,183000000.0000001,1412459999.9999988,1.0,0.0,0.0,0.6679737339026588
2018-11-27,3152.77,3162.01,3126.29,3137.24,55407832.0,420930000.0000002,184000000.0000001,1414126666.6666658,,1.0,-0.0013921877565598,0.6671231478488677
2018-11-28,3137.75,3179.41,3126.62,3178.93,74881955.0,2876429999.999997,185000000.0000005,1413689999.9999986,1.0,1.0,0.0132759025489861,0.6759883809945051
2018-11-29,3198.83,3204.86,3137.65,3137.65,80498466.0,1287599999.999997,188000000.0000004,1414563333.3333328,,1.0,-0.0129731110247711,0.6672103329193815
2018-11-30,3136.2,3175.15,3132.42,3172.69,70921044.0,5929000000.0,191000000.00000015,1414126666.6666658,1.0,1.0,0.011156797733919,0.6746614667505911
2018-12-03,3260.69,3273.64,3228.36,3260.95,121487157.0,12619380000.0,194000000.0000003,1414999999.9999998,,1.0,0.0277920690050967,0.6934296480274909
2018-12-04,3256.23,3267.94,3243.7,3267.71,79415039.0,4562950000.0,195736666.6666665,1423666666.6666646,,1.0,0.0020710872264309,0.6948671384583978
2018-12-05,3224.26,3266.9,3219.98,3252.0,76153052.0,1138480000.0000017,197473333.3333328,1429259999.999999,,1.0,-0.0048031853686381,0.6915264617321334
2018-12-06,3218.11,3223.52,3179.89,3181.67,76328771.0,-3997320000.0,199209999.99999905,1427999999.9999986,0.0,1.0,-0.0217241214098756,0.6765710324413521
2018-12-07,3187.49,3193.82,3176.71,3181.56,53361924.0,-244000000.0,195736666.6666665,1423666666.6666646,,0.0,0.0,0.6765476413248728
2018-12-10,3153.52,3170.15,3134.38,3144.76,63437273.0,-1552099999.999997,191000000.00000015,1419333333.3333309,,0.0,0.0,0.668722249629995
2018-12-11,3148.23,3161.96,3143.61,3159.82,53223877.0,526149999.999995,185000000.0000005,1414999999.9999998,,0.0,0.0,0.6719247061225184
2018-12-12,3181.57,3182.21,3160.28,3170.61,53309914.0,1473569999.999999,188000000.0000004,1414563333.3333328,1.0,0.0,0.0,0.6742191620026198
2018-12-13,3178.89,3234.08,3169.42,3219.69,90442755.0,6891230000.0,191000000.00000015,1419333333.3333309,,1.0,0.0153400359041999,0.6846558528826361
2018-12-14,3207.35,3210.72,3165.91,3165.91,84301250.0,-949000000.0,194000000.0000003,1427999999.9999986,0.0,1.0,-0.0168029288286726,0.6732197233894153
2018-12-17,3158.28,3167.51,3134.37,3161.2,66497007.0,1531250000.000001,188000000.0000004,1423666666.6666646,1.0,0.0,0.0,0.6722181583110762
2018-12-18,3139.95,3165.0,3114.47,3128.43,63820319.0,-2778560000.0,191000000.00000015,1429259999.999999,0.0,1.0,-0.0105944547695998,0.665249732065393
2018-12-19,3133.74,3137.01,3086.76,3091.13,55522299.0,-521699999.99999696,185000000.0000005,1427999999.9999986,,0.0,0.0,0.6573180171137913
2018-12-20,3083.54,3097.72,3044.29,3067.42,69749463.0,-966919999.999999,183000000.0000001,1423666666.6666646,,0.0,0.0,0.6522761682799448
2018-12-21,3055.33,3057.4,3007.61,3029.4,76758101.0,148000000.0,180000000.00000012,1419333333.3333309,,0.0,0.0,0.6441913478386608
2018-12-27,3042.95,3047.23,2990.51,2990.51,80541785.0,693439999.999999,176000000.00000033,1414999999.9999998,,0.0,0.0,0.6359215249306772
2018-12-28,2994.79,3024.35,2984.82,3010.65,71053779.0,2472000000.0,178000000.00000024,1414563333.3333328,1.0,0.0,0.0,0.6402042257115153
2019-01-02,3017.07,3018.78,2958.49,2969.54,68663021.0,532720000.0000011,180000000.00000012,1419333333.3333309,,1.0,-0.0137687963358399,0.6314623275436776
2019-01-03,2963.02,3000.44,2953.25,2964.84,70867103.0,1002899999.999994,182000000.00000015,1414999999.9999998,,1.0,-0.0015821847800014,0.6304628889304731
2019-01-04,2940.19,3036.81,2935.83,3035.87,103318972.0,463000000.0,183000000.0000001,1414563333.3333328,,1.0,0.0239490801517083,0.6455671707806678
2019-01-07,3055.15,3061.75,3035.91,3054.3,101164359.0,1863810000.000001,184000000.0000001,1414126666.6666658,1.0,1.0,0.0060686766458875,0.6494862460235102
2019-01-08,3049.87,3055.51,3038.53,3047.7,86170585.0,1621800000.000001,185000000.0000005,1414999999.9999998,,1.0,-0.0021601552773141,0.6480827790347549
2019-01-09,3065.23,3117.96,3062.85,3078.48,107364350.0,6997070000.0,188000000.0000004,1423666666.6666646,,1.0,0.0100959876032828,0.6546280387186771
2019-01-10,3077.48,3092.54,3062.57,3072.69,85271756.0,1886190000.000002,191000000.00000015,1429259999.999999,,1.0,-0.001880165636571,0.6533968154058146
2019-01-11,3082.26,3102.83,3071.03,3094.78,71786424.0,4495000000.0,194000000.0000003,1431779999.9999986,,1.0,0.0071867175582269,0.6580941768878757
2019-01-14,3092.5,3097.41,3064.38,3067.78,66121702.0,-1488480000.000002,195736666.6666665,1436306666.6666653,0.0,1.0,-0.008840685051871,0.652352721024786
2019-01-15,3071.52,3129.37,3064.67,3127.99,88772962.0,5449460000.0,191000000.00000015,1434043333.333331,1.0,0.0,0.0,0.6651561675994759
2019-01-16,3126.13,3135.01,3117.29,3128.65,80214341.0,2797299999.999999,194000000.0000003,1438569999.9999993,,1.0,9.048150451995696e-05,0.6652965142983516
2019-01-17,3132.63,3141.71,3110.06,3111.42,80174871.0,2805490000.0,195736666.6666665,1440809999.9999995,,1.0,-0.0054958727251671,0.6616326148716465
2019-01-18,3124.5,3171.69,3120.35,3168.17,103963834.0,8843000000.0,197473333.3333328,1441956666.6666665,,1.0,0.0182016460690837,0.6737003045098072
2019-01-21,3170.88,3199.21,3170.88,3185.64,93915022.0,3515180000.0,199209999.99999905,1442010000.0,,1.0,0.0055030557122421,0.6774152390997397
2019-01-22,3181.95,3181.95,3135.34,3143.32,72990528.0,-1110680000.000001,199473333.3333327,1445523333.3333323,0.0,1.0,-0.0133763356988398,0.6684160386506303
2019-01-23,3136.1,3157.63,3131.87,3141.05,59870478.0,2069299999.999997,197473333.3333328,1443766666.6666656,1.0,0.0,0.0,0.6679333310651039
2019-01-24,3146.6,3165.63,3125.3,3158.78,72934636.0,2755070000.0,199209999.99999905,1447279999.9999993,,1.0,0.0055179594938399,0.6717035537485327
2019-01-25,3165.18,3203.17,3164.41,3184.47,83967729.0,3756000000.0,199473333.3333327,1455533333.3333306,,1.0,0.0081245888478336,0.6771664426790057
2019-01-28,3203.12,3228.87,3174.72,3183.78,82622431.0,5191540000.0,199736666.6666664,1460566666.6666658,,1.0,-0.0002164572672389,0.6770197165847269
2019-01-29,3177.26,3200.99,3148.23,3193.97,77658334.0,2700180000.0,200000000.0000001,1462380000.0000007,,1.0,0.0031973581104804,0.6791865845567595
2019-01-30,3181.66,3202.9,3167.89,3168.48,63746517.0,1269000000.000003,200666666.66666675,1465459999.9999995,,1.0,-0.0079726105965953,0.673766224928976
2019-01-31,3182.7,3216.07,3178.01,3201.63,86247839.0,9000260000.0,201333333.33333337,1463919999.9999998,1.0,1.0,0.0104517878730054,0.6808154568497695
2019-02-01,3225.73,3247.5,3207.72,3247.4,82019641.0,5902000000.0,202000000.0,1466999999.9999993,,1.0,0.0142814521736387,0.6905482877702737
2019-02-11,3239.81,3307.06,3239.81,3306.47,98818434.0,4968080000.0,202000000.0,1467000000.0,,1.0,0.0181718835256414,0.7031093173196331
2019-02-12,3306.35,3335.36,3298.63,3330.34,122232462.0,5693760000.0,202000000.0,1467300000.0000002,,1.0,0.0072121423937834,0.7081851895956314
2019-02-13,3337.78,3405.58,3329.14,3397.03,163828332.0,9027860000.0,202000000.0000003,1467900000.000001,,1.0,0.0200056026370818,0.7223665855774629
2019-02-14,3392.85,3415.4,3381.98,3402.14,151127290.0,6071680000.0,203656666.6666665,1471679999.9999988,,1.0,0.0015028279507913,0.7234532092611808
2019-02-15,3391.24,3395.03,3335.87,3338.7,143668603.0,2610000000.0,205313333.33333275,1474063333.3333323,,1.0,-0.0186294210323741,0.7099629144480546
2019-02-18,3366.42,3445.74,3366.42,3445.74,182886089.0,5182550000.0,206969999.99999905,1475050000.0,,1.0,0.0320294329717245,0.7327245972475034
